,textID,text,sentiment,selected_text
1962,2a2c1635c8,639 baby! GOD ITS SAD REALLY  oh well lifes a partaaay! xxxxxxxxxx,neutral, 639 baby! GOD ITS SAD REALLY oh well lifes a partaaay! xxxxxxxxxx
1963,ca929837eb,"I can`t sleep, this is so darn frustrating.",negative, frustrating.
1964,046af350ac, I don`t want to be a complete hypocrite - I attended an R-rated event while I was there - the timing was just ironic.,negative, I don`t want to be a complete hypocrite - I attended an R-rated event while I was there - the timing was just ironic.
1965,19f108c62c,Hey don`t write yourself off yet. Little girl you`re in the middle of the ride,neutral, Hey don`t write yourself off yet. Little girl you`re in the middle of the ride
1966,7a897c9999, http://twitpic.com/4wptj one of my prized mags/book/annuals dunno if any others were published prolly should google it,neutral, http://twitpic.com/4wptj one of my prized mags/book/annuals dunno if any others were published prolly should google it
1967,1aba7766ca,I have been awarded my first ever credit card,positive, awarded
1968,575e4a89fe, tts ridiculously sweet of you,positive, ridiculously sweet of you
1969,7e8212f5f2, so sorry to hear that,negative, so sorry
1970,8800a2d912, hey that is pretty good sucking up - my daughter is exactly the same - glad to see I am not alone   Good luck mom,positive, good
1971,e05fd863d4, Lester?  Guessed her?  Yester-day?  You can think of something.  No cop outs now.,neutral, Lester? Guessed her? Yester-day? You can think of something. No cop outs now.
1972,09a5b9b958,Starting the accounts for this year.,neutral, Starting the accounts for this year.
1973,32b129dc3f,says Happy Mother`s Day to all the Moms out there.,positive, Happy
1974,b4031d0753," Yay me!  But, what in particular?",neutral," Yay me! But, what in particular?"
1975,e7a0f7ac99, I have to work  but I`ll just watch it later.. even though it`s not the same.,neutral, I have to work but I`ll just watch it later.. even though it`s not the same.
1976,a9da40eedd," Oh, final msg - Why didn`t you review my boardgame Bookchaseï¿½ when you were on telly? We didn`t even get a nice letter..",negative, We didn`t even get a nice letter..
1977,3c9419868b,"staying afterschool today  not that i have any 'friends' on here - but if i did , i`d tell `em to text me ! lol [ likin` us <3 ]",positive, likin` us
1978,0d45e4e926,"WIDE awake, scoffed 3/4`s of a pizza and feel like a sumo  such a weak day! Run tomorrow",neutral," WIDE awake, scoffed 3/4`s of a pizza and feel like a sumo such a weak day! Run tomorrow"
1979,b667160840, then ill post it,neutral, then ill post it
1980,587cf8a61e, it is my honor,positive, it is my honor
1981,89ac21e1f6,Man i am being boring today not tweeting  How are you guys?,negative, boring
1982,6769efef8a, yes its the twins  so i wontt be watching,neutral, yes its the twins so i wontt be watching
1983,b1f6fb88d4,Cut my thumb with the saw in small metals   again...,negative, Cut
1984,34a862a739,is loving Mortal Combat right now!,positive, loving
1985,5da03690bc,Had Sbarro for dinner and Krispy Kreme for dessert. Mmmmm! But so not very healthy.,negative, not very healthy.
1986,bc7b967aea,Now I`m depressed again..ugh!!! HELP!!!,negative, depressed
1987,9be622ea54,My spellingis awful on twiiter,negative, awful
1988,faee4563bd,snowbear has finally come out...congrats che and warren,positive,congrats
1989,02baa25e55,Oh no she stopped!,neutral, Oh no she stopped!
1990,e162b84433,Start of diet today  I think I have to face I will never get back down to 77kilos (unless I cut a leg off)ï¿½,negative, I will never get back down to 77kilos
1991,156816e845,"mmm, pizza for dinner. yum. but i burnt my mouth though ..",positive, yum.
1992,c13b15d9d1,screw the fact you can`t post LONG updates on twitter,negative, screw
1993,204d6510c6,**** awake at 2 am !  i hate sickness,negative, i hate sickness
1994,fbd510ea84, beat? don`t understand,neutral, beat? don`t understand
1995,2793cbbfab,Inspired to blog about something inspirational. Haha.,positive, Inspired to blog about something inspirational.
1996,490734b764,"Happy Mother`s Day to everyone`s mothers, mothers-to-be, grandmothers, great grandmothers...All the WOMEN! I salute you all",positive, Happy
1997,b106a248a9,Hail/Thunder storm here. The Power keeps on going on then off. It sucks.,negative, It sucks.
1998,9f9a4e2bb2,"At tweetup loc, but don`t recognize anyone  am outside in turquoise shirt. Please see me! #g4c09",neutral," At tweetup loc, but don`t recognize anyone am outside in turquoise shirt. Please see me! #g4c09"
1999,6e2c555beb, awwww yur a awesome mother keep up the good work,positive, awesome
2000,838c1184b4,Pissed that my bluetooth headset`s battery out lasted my cell`s battery... Gg moto q.,negative, Pissed
2001,b04dcbb3be,  Please don`t get me watching BB too,neutral, Please don`t get me watching BB too
2002,71c6b00c21,ayy fml. nothing is perfect,negative, nothing is perfect
2003,81de3c6143,"The day started so wonderful, but now our kids our crying because our kitty is missing  We just got back from posting signs around.",neutral," The day started so wonderful, but now our kids our crying because our kitty is missing We just got back from posting signs around."
2004,bfb0644d9e, I love Dawn Chorus noisier the better miss Church Bells too...crazy I know...Was going for a cycle with a friend..not now,neutral, I love Dawn Chorus noisier the better miss Church Bells too...crazy I know...Was going for a cycle with a friend..not now
2005,f02bdad05e,not sure where the real state market is moving  confused either hold or go ahead with the plans?,neutral, not sure where the real state market is moving confused either hold or go ahead with the plans?
2006,f57f3b6265, i know how annoying that can be!  but theres a german saying`pleasant anticipation is the greatest pleasure`(own translation),neutral, i know how annoying that can be! but theres a german saying`pleasant anticipation is the greatest pleasure`(own translation)
2007,16a66e0b8c," if I have 5000 friend requests tomorrow, I`m blaming you  nite",negative, blaming
2008,84c5b0a3f6,"Namaste! Hooray for Monday! Undaunted by a 3am wakeup, I consider it is 9am in London and feel justified. Bright side to everything!",positive," Hooray for Monday! Undaunted by a 3am wakeup, I consider it is 9am in London and feel justified. Bright side to everything!"
2009,83e576fd29,Listening to Busted - 3AM. I miss them,negative, I miss them
2010,9946895c91, Great idea,positive, Great idea
2011,49ec855925,i want to sleep XD !!!! but i have a song in my head that make me crazy and dont know if i write the song or not hahhaha,positive, crazy
2012,ee51d32074,would some one plese suggest me a great thriller movie,positive, great
2013,ab5b510355, My Denny`s shut down in the winter.  I have to do 50 miles to get to one now.,neutral, My Denny`s shut down in the winter. I have to do 50 miles to get to one now.
2014,d64eec0d6c, Yes I think so unless it changed.  I sent u a happy mothers day text but u never responded back,negative, u never responded back
2015,75b30e5358,One of my kits has just brought in a mouse & is eating it in the lobby. I`m sure I feed them enough!,neutral, One of my kits has just brought in a mouse & is eating it in the lobby. I`m sure I feed them enough!
2016,514b972ba8,_Fenton i didnt even finish cleaning my room cuz i went to a party ahhhh  ITS STILL MESSY,negative, MESSY
2017,bd90c840ea, I DIDDDD. I MET THEM AGAIN,neutral, I DIDDDD. I MET THEM AGAIN
2018,3ee7e1cbb0, it is so unfair that all the good rock shows happen only in B`lore and Pune,positive, good
2019,e5599343e7, knackered! been awake since 5 as couldn`t sleep! just started work now. coffee and toast sounds awesome  chris has been busy!,positive, awesome
2020,0b20eef5b1,"I don`t care about netsexor cams or the route to heaven, however, #lobster sounds super good.  I`m almost tempted to go get some.",positive, good.
2021,790af846a5,Nevermind! Beyonce doesn`t have a Twitter  Haha,positive, Nevermind! Beyonce doesn`t have a Twitter Haha
2022,f6e3a6dd55,_Claire LOL  I will buy u some big star wars pants 4 Xmas !!!,neutral, _Claire LOL I will buy u some big star wars pants 4 Xmas !!!
2023,abc1500c46, Don`t ever turn off the part of your brain that talks ****! That`s where fun comes from,positive, fun
2024,9d6fc9c77a," no he sabido nada de ti, this is making me a bit sad I must say!",negative, sad
2025,73e548424b,I missed the math trade,negative, missed
2026,316d5aeaf6,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!,positive, Mega exciting!!!
2027,7907132523,In bed with 2 girls,neutral, In bed with 2 girls
2028,43ee9d3c82, Me too,neutral, Me too
2029,a584ebd602,_queen like it,positive, like it
2030,3d4b0a81a6, I think YOUR blog should`ve been on the list,neutral, I think YOUR blog should`ve been on the list
2031,b303da170c,I am going to die tomorrow night.   should be here.,negative, die
2032,9f7da3aa4a,_08 hell yeah! i missed u last nite  lol do u like my opinion?,neutral, _08 hell yeah! i missed u last nite lol do u like my opinion?
2033,e22beff480, Nooooo!  Working this weekend,negative, Nooooo!
2034,a6a3368db8, Pair it up with Fringe on Tuesday? That smells like a win imo as well.,neutral, Pair it up with Fringe on Tuesday? That smells like a win imo as well.
2035,389fc0d397,Last scheduled corn dog oc shift,neutral, Last scheduled corn dog oc shift
2036,1bed6bec2a,Finally finished exams & home not watch Otalia & the PBP on BPD - no Otalia today  hmm! via http://twib.es/COP,neutral, Finally finished exams & home not watch Otalia & the PBP on BPD - no Otalia today hmm! via http://twib.es/COP
2037,1ca1423c00,"getting ready for the day, out then work till close",neutral," getting ready for the day, out then work till close"
2038,778c5660f8,Justin Timberlake and Andy Samberg do it again.. Mother Lover skit on SNL was great,positive, great
2039,9dfd003f1e,"i want you to text me first everyday, not me",neutral," i want you to text me first everyday, not me"
2040,f61d7dbd8b, yeahh  those two times we`ve stood next to each other were special times...,neutral, yeahh those two times we`ve stood next to each other were special times...
2041,f5d5f1fd33,"thought id tanned after an hour in the sun, i was wrong....i`ve just burnt",negative, i was wrong....i`ve just burnt
2042,6be041409c, that songs on tays vid  katy perry.,neutral, that songs on tays vid katy perry.
2043,4c79259b5e, I work for Disney...not all it`s cracked up ta be.,negative,not all it`s cracked up ta be.
2044,9cd32dbec4,WTF rehearsal  off  got to space and room was booked and the  brothers have stuff right after so we cant transfer to another room studio,negative, WTF
2045,675ce92149, broken  I can`t c it,negative, broken
2046,1d84094014,"  http://bit.ly/SjNAx If he is saying something I don`t fully understand, please let me know.",neutral," http://bit.ly/SjNAx If he is saying something I don`t fully understand, please let me know."
2047,dc9685bc8a,not sure why I can`t get tweetdeck to work on my computer. want to know what all of the hype is about,neutral, not sure why I can`t get tweetdeck to work on my computer. want to know what all of the hype is about
2048,b7e17b2bde, mega burguer was my lunch yesterday,neutral, mega burguer was my lunch yesterday
2049,903cce2dcd,Whoooooo I`m gettin` extra hours today    afterwards I`m gonna see if I can get some marigolds for my mum ^^,neutral, Whoooooo I`m gettin` extra hours today afterwards I`m gonna see if I can get some marigolds for my mum ^^
2050,1c1077af54,bored. cold. tired. lethargic feeling. Man! great holiday monday!,neutral, bored. cold. tired. lethargic feeling. Man! great holiday monday!
2051,c625cee17b, you might also want to include 'never wear a moonwolf' to that,neutral, you might also want to include 'never wear a moonwolf' to that
2052,6c82821920, when i go to the ticketmaster site it says 'no lisa williams events to be found',neutral, when i go to the ticketmaster site it says 'no lisa williams events to be found'
2053,ced1083324,hey guys y did the sun make my day gloomy?,negative, gloomy?
2054,1d428212cb,texting my friends and being bored...   gosh i hate rain!!,negative, hate rain!!
2055,a4ee41dc64,My replacement iron ring arrived.  It`s shiny.  And a bit more jagged than the original,neutral, My replacement iron ring arrived. It`s shiny. And a bit more jagged than the original
2056,12da846f8e,Shopping!,neutral, Shopping!
2057,4f1a7d1d2c, yup its working. they couldn`t recover anything on it though,negative, they couldn`t recover anything on it though
2058,d901264a08,rearry rip. Youd never guess what i ate..,negative, rip.
2059,61ce1c40e5,  Well I was following you because I think your interesting ... and I was right,positive, interesting
2060,8dd7e34100,I`d love too see you were it ,positive, love
2061,6475c6d26d,_andersen thank you Eric!  glad u appreciate that!,positive, glad
2062,b681aef9aa,18 hours to work....*cry* i can`t survive!  // Weeelcome to my wonderland *sing along*,negative, i can`t survive!
2063,5423cf0811,anyone have tickets to the mtv movie awards? some guy scammed me,negative, scammed me
